frame_num,track_id,x1,y1,x2,y2
87,0,1.3955439735966735,419.1425402085614,169.58556723699542,1007.3593807522433
87,3,686.0814313925905,525.0771963607069,743.5175324649383,650.2683743952284
87,4,1415.0664535438038,545.4199509584023,1467.4905322305042,689.013925501311
87,5,863.1290294338357,526.8620452219056,947.531433553309,733.4686719645042
87,6,707.5812845702851,526.857262257487,847.9190049579704,829.1920306364207
87,7,1210.5648559114634,606.0962662341526,1348.920743971299,879.4148934653922
87,8,1351.0475329820615,557.2344819601026,1397.241719065647,672.6186633030595
87,9,374.31623803797567,503.6758087469131,441.2450865241091,707.9021792463162
87,10,1097.9020178776943,546.9389823609972,1164.0328328769435,764.2573826356979
87,12,205.2299286070746,502.83677389546284,265.4443607037108,657.6729694586043
87,14,1025.1459066006391,551.1885489815438,1086.7151474447182,741.0195231002488
87,15,302.3590405840736,497.1923047999426,369.5722622227086,665.1969407556885
87,17,971.7916822136636,548.6427135204354,1034.8813946566638,701.1057202761377
88,0,1.447251008297357,419.3689282207021,169.79694952693632,1007.6570979670798
88,3,686.8267011221488,525.4686220622748,742.0253925834971,650.0733872822054
88,4,1415.2487115917088,545.9479215085153,1467.9692450412485,689.4609737531123
88,5,865.9731618936901,529.2551984182193,947.6093147296153,734.8356031821698
88,6,721.2019890697778,527.6526093654986,860.3850238233493,830.8386047338577
88,7,1211.7265787706085,616.0643492974307,1348.9185896171937,881.990479140564
88,8,1351.2441177077185,557.5622311530217,1397.4409968481455,673.0365159424605
88,9,370.4932836836954,505.36974616448276,436.59855084167975,708.342644612857
88,10,1097.7835625559912,547.6894231183497,1163.4075061360593,764.2711783021197
88,12,203.47986740752998,502.72628539076015,264.51353556067727,656.9047095141547
88,14,1024.1916764172383,551.4000714562014,1084.8752916717026,740.4837146314542
88,15,302.4079350470417,497.3669616156827,368.9749174451387,665.8796650078408
89,0,1.3893883290634648,420.22411064964786,169.79414041835525,1008.1706180565943
89,3,687.7903197470367,525.6982671005616,741.2729307770486,649.7504536634655
89,4,1414.985044301389,545.7840947900766,1468.1999391771199,689.706079361219
89,5,869.2432442213609,530.6281087886447,947.5685320278486,735.2599839790379
89,6,733.3365829927634,526.144069097073,871.7566828191377,828.8342479936805
89,7,1214.4344678864377,622.1126637049163,1349.8799873553712,882.564006209667
89,8,1351.3440292403054,557.8190128849827,1397.540971920823,673.2874212494709
89,9,367.58038388846524,506.739048318605,433.55550723447004,709.131323429833
89,10,1096.232968547992,544.9033925154295,1162.201009932179,762.6295606466481
89,12,202.32721871833098,502.76323507328124,264.74130438013725,656.440339463003
89,14,1024.7721199617697,551.2707835086229,1084.0577948441567,740.0168641310014
89,15,302.2243471610972,497.424331336462,368.22657413941437,666.4676439803668
89,17,972.2977460413689,547.9100684570714,1033.0102132954648,700.6379106550834
90,0,1.324506572727472,421.01060101377993,169.7337739031088,1008.4341225398375
90,3,688.1124401169536,525.8184070908043,739.6541507589609,649.3456068174158
90,4,1415.2245624624552,545.3090444510179,1468.386057299434,690.1919547085394
90,5,872.0463920528936,531.2466333269164,948.3258824785788,735.1810161784709
90,6,747.0445891014668,524.8239596425103,878.9977436204462,827.3672080095587
90,7,1216.9542900244357,628.2891858296155,1350.762357734877,882.9206394144874
90,8,1351.1188406174417,557.3000478568969,1397.4165614175156,673.1772487797806
90,9,365.4524848773075,506.45147345770727,431.3799535629644,708.6624322142274
90,10,1094.5221223831663,543.4522621739166,1160.5384243734843,762.1038964635179
90,12,200.73176118576856,502.76215793521095,264.7152818947602,655.9728358719268
90,14,1025.0855725037325,550.6863236650863,1083.3853591436102,739.769675650346
90,15,302.5529711975916,497.3695096330725,367.68279622007066,666.3830230975162
90,17,971.529884134386,548.5614800224911,1032.6631800863333,700.9793589655445
90,18,1162.1881290986528,556.3370008593148,1272.848536096137,819.8391488569861
91,0,1.3479537623847193,421.5229601565765,169.84762644170618,1008.5227482200332
91,2,739.4594228232883,527.7461699211993,778.1591068228937,637.622556693011
91,3,688.7932210656262,525.6469995452638,739.0629999498077,649.0324547604365
91,4,1415.6855973402162,545.2674939819066,1468.7771646677375,690.5904916008986
91,5,873.2032592073904,532.016992832051,948.1165827479979,735.1107547628113
91,6,762.8493324663798,524.8486874272967,887.2997300178909,828.6263623557156
91,7,1219.6922284762254,629.686137449972,1351.5285196277664,881.417315013862
91,8,1350.981002715197,557.3774982749734,1397.3758159404815,673.35928783063
91,9,363.8064378258748,505.69724894844904,429.09122824279507,707.6804059021924
91,10,1093.693438306799,544.3701959401308,1158.917715929945,763.1208177136655
91,12,198.45636807140474,502.8771161401125,263.79221860135897,655.9043412021472
91,14,1025.3010950103396,550.9205864421198,1082.7897087979466,740.3517417246472
91,15,303.90790958994535,497.6852674397237,367.4141931865204,667.3339736304185
91,17,972.6181803734562,551.2378588777867,1032.5664138109323,701.4557129189548
91,18,1160.118661709097,557.7940430797577,1272.019980281938,819.8061920877916
92,0,1.3204301701114929,421.6595670732472,169.87024955942377,1008.2186148946605
92,2,739.2631988683116,527.2812810050793,778.3987181934032,637.4743850176249
92,3,689.3898386195395,524.7472619890651,738.9925063313068,648.4241236337847
92,4,1416.005335974699,545.2808863098728,1469.1060709213311,690.7346223857319
92,5,874.7710072021063,532.2612741457631,948.3181912607939,735.4994590651932
92,6,780.7521079837993,525.1990321058177,896.5243994479649,829.0253270770695
92,7,1221.5522892005895,633.7057557268595,1351.2665748935121,880.5656666608818
92,8,1351.0026916171034,557.0941117787872,1397.3745908522112,673.3556455514095
92,9,362.59646594433747,505.2881141302428,427.3705212737386,707.510404942095
92,10,1092.7150252465492,545.4969652291704,1157.6979616728256,764.3039913728906
92,12,195.47743261537556,503.2774590883667,262.23585292124136,657.394040893118
92,14,1025.71875319484,550.460301358996,1082.7608613287741,740.588300100339
92,15,304.89936565999506,497.2939924021347,367.0994043255397,667.3814250714134
92,17,973.8055285357758,551.433206894684,1032.34539882448,700.6929874480848
92,18,1161.0998469218482,555.8704205974593,1276.424631599926,818.6493591818155
93,0,1.2733566322630452,421.80510567427893,169.83626082140785,1008.1030212790951
93,2,739.4665420277279,526.9013315702413,778.7062534186098,637.7251702410937
93,3,689.4611379331875,524.2601103504119,738.7032907199086,648.2721155352883
93,4,1415.3356904422337,544.9626122958364,1469.0874850701373,690.3286241752826
93,5,874.3833584654188,532.0722126788647,947.8288795886698,735.1616552783493
93,6,793.1863393630659,525.6504018287146,902.0778285714886,829.6405618056367
93,7,1224.7956264379136,632.2190568488921,1351.8602909875513,878.5302804656795
93,8,1351.1438540584388,557.3421467851941,1397.353828937489,673.674995066678
93,9,361.20420112647383,504.33231477634047,424.8056336350882,706.0176047586459
93,10,1091.234739925392,546.7640997741322,1156.6918839575567,765.2568610365751
93,12,193.92535983829214,502.5727687203011,262.1667702657602,657.4193991521441
93,14,1025.7515952238793,550.0462471267185,1082.2842394518195,740.7411841582859
93,15,305.63256717787857,497.403298671674,366.86306555810455,667.4676284771438
93,17,973.9270545001317,551.4583093511294,1031.1715416463594,700.0234933250722
93,18,1161.100916479436,556.0976715770915,1275.910220538744,818.2921970551214
94,0,1.296689450521157,421.4571116111095,169.95003063756292,1007.682827824796
94,2,739.3037351101177,526.2496390498283,778.7388995321658,637.978003313999
94,3,689.7587487407576,524.0343814457873,738.5709153336562,648.1402675005482
94,4,1414.8560517970723,544.6790460445484,1469.3051316407063,690.2002322066785
94,5,874.0780270942209,531.7102992990893,947.9524411453874,735.0199190821057
94,6,804.2961984103645,524.8962079441698,912.6439996402455,829.7622697417117
94,7,1226.8455855360332,630.8854287925913,1351.5478429059042,878.6897428302614
94,8,1351.3587228232593,557.3463994866364,1397.3600788856522,673.6735756193647
94,9,358.9210534511833,503.5184828873396,422.4257055939339,704.2948742383062
94,10,1090.4781831581868,548.1648258266836,1156.1823298499135,766.3946798808732
94,12,192.29426773844904,502.05567730026075,261.0491501906108,657.323075262606
94,14,1025.7227036492902,549.7767771175187,1081.6205610937393,740.7903609311169
94,15,306.07621963602185,496.91581886118746,366.5421614151097,666.4985151782934
94,17,972.5900142645049,551.6945704297814,1029.3881253105508,699.7775250125478
94,18,1162.3753634551729,555.982460508874,1277.0403590698363,816.9507380650209
95,0,1.227875066376967,421.2305586167182,169.87551299964628,1007.5835078937765
95,2,739.2732022698202,525.866642712487,778.9317102435358,638.401581055831
95,3,690.1711395923178,524.7540631878115,738.6967790460171,648.2631300060422
95,4,1414.0460376847373,544.6466919319074,1469.2641235742726,690.3202430005209
95,5,875.2659918666575,531.8369728326738,949.2402240391507,734.9615364083841
95,6,810.4530244046744,525.7132373834627,918.2183277415295,831.0797691412697
95,7,1226.9263740010097,624.4820303315106,1350.1792834831122,876.0380933660252
95,8,1351.2776952055221,557.5803824908256,1397.206268314633,673.8355152701853
95,9,354.93079190778263,503.6299983395032,418.92553280904116,702.6324438798667
95,10,1088.2186933568432,548.1866102652506,1155.2251420889656,767.0325067872624
95,12,190.94580788552787,501.1279618656899,259.5358899068018,655.4620842613597
95,14,1025.9094242286803,549.46526988484,1081.1912763698858,740.7773405123143
95,15,306.1074631796726,496.5433901755283,366.1009527395999,665.558031446987
95,17,972.0899711296464,551.6721973148551,1028.8666301952335,699.6254618748949
95,18,1161.5365570600084,556.7136094425463,1273.5056129187296,816.8309855519736
115,0,0.9996238911028854,420.5176003354908,170.66679141197585,1009.0047844070506
115,2,735.9846510712083,524.4025244105453,776.5369955955292,636.8512437211546
115,3,688.2922426313276,527.108044299537,732.2456973872586,647.9741888281659
115,4,1408.2558722455253,542.5647036191613,1464.727485230295,690.3252951251975
115,5,871.7918423384276,535.9780033657313,942.1759736939005,715.5097391945075
115,8,1353.6782602508515,557.7749778613542,1397.5310296325042,673.7618006779779
115,9,282.8410405875293,497.3148676587691,371.21727511306244,696.8027963578927
115,10,1092.542410466403,557.3536153449103,1190.6446107147663,778.1405700656845
115,12,167.9411801384332,499.7190058555255,232.7738785572838,654.8136041125683
115,14,1013.5919500677277,552.9080031432696,1082.6655030303937,743.9559378878963
116,0,0.9586600005775807,420.8224392001471,170.645366404026,1008.9489717841186
116,2,736.0151664789671,524.5211342728411,776.5955219459831,636.7576875032199
116,3,688.2855731836361,527.006715550359,731.979819052675,647.9299163818799
116,4,1407.4827701647494,542.1200958769837,1463.8594608446635,689.9584090733988
116,5,870.744707506393,541.2508828659483,942.7739363823217,727.7687703219696
116,8,1353.4278604175715,558.6071454453577,1397.1782036848408,674.0907450866232
116,9,282.19950586950085,498.16189354552074,368.9907357597036,696.4548216106008
116,10,1093.0267140768024,557.0634390616557,1195.1847299934884,778.0883743945122
116,12,166.57042609901646,500.55691230823936,231.22485621428524,655.4118975015224
116,14,1014.102367303524,551.5096742821928,1082.9503474506193,741.210165258734
117,0,0.9163109167922983,421.0985743893475,170.59479905165972,1009.0271741766298
117,2,736.7078632791264,524.6532624128938,777.331917790198,636.7149364243292
117,3,688.4249357409772,527.1195499501334,731.8820498841897,647.9520821483152
117,4,1408.0606418180212,543.0051481748061,1463.8523360197953,690.0503612976794
117,5,871.4018187124198,538.4454055224996,944.6006860846494,728.1838216975989
117,8,1353.1201993930201,557.3671970901188,1397.3577713992288,673.4903223504786
117,9,281.06256451451577,498.6154640793814,366.0493057764694,696.1666674845658
117,10,1094.0192230232446,557.4892077834469,1201.0071789486915,778.4517601322876
117,12,166.8104409926067,501.0083571580318,229.9308788247165,654.9980162885812
117,14,1015.6127887757594,550.217130114239,1083.157905905249,737.6547969003462
118,0,0.9325598892292959,421.5069730335231,170.66375362672716,1009.5676180187791
118,2,735.6946346307581,524.7286316444834,776.623608404759,636.7088573347685
118,3,688.7210702598583,527.6733618318366,731.8772426635375,648.1095302031528
118,4,1408.2150165461542,543.5008509845139,1462.8702720469857,689.5467077709055
118,5,868.9320867217323,540.8919932993572,944.3161369732998,731.8402307848635
118,8,1352.8148533213623,556.1159972757403,1396.2718888964548,672.6753449899511
118,9,276.29196690104504,497.1990117909028,359.9492724474694,695.4020945469268
118,10,1096.012580490233,559.4058146853012,1206.7830409587957,779.1771271408362
118,12,166.3905832999351,501.6947559566345,228.2735438840395,654.8095317310751
118,14,1016.6651535823871,550.5969306823876,1082.5991062297762,736.6654715681467
119,0,0.862024275903579,421.5633521799376,170.54523513475078,1009.8234858288821
119,2,735.5695301437083,524.6879515043779,776.985630153742,636.7767532324301
119,3,689.0226600029691,528.8790608231596,731.7114638312714,648.1747196306513
119,4,1407.630073263883,543.2361884806191,1461.6542595251492,688.4355832526892
119,5,868.9740683564419,540.5286861514948,946.4672091391687,732.6819068544199
119,8,1352.8101511562052,555.7195078679877,1395.6494047140911,672.4119743800795
119,9,274.9893073842398,496.56986265230756,356.7670288774004,695.3472192679533
119,10,1102.7321145470178,564.7615532418396,1212.9087755206974,781.0226703327527
119,12,165.8059118379564,502.30616313193923,226.01658052758597,654.845149851305
119,14,1016.0115882483454,551.5626051956339,1082.9770862643295,736.6445288728218
120,0,0.8524812154487051,421.563987546048,170.52551366306616,1010.1391832877972
120,2,735.4739918885766,524.768998697065,777.101881309783,636.8409506711512
120,3,689.2107495002692,529.584134245663,731.6089154717156,648.1608901810142
120,4,1407.1168986939367,544.357820850096,1460.506142047176,688.5812237048626
120,5,868.3376559773064,540.2070453298501,947.6479490830457,733.2792497320007
120,8,1353.3003727029995,555.8179500617647,1395.4658977518561,672.2501857456267
120,9,271.740605946301,496.48870976589046,354.3051832945964,696.0524232768807
120,10,1104.3798050803885,564.6563594993023,1216.1586972199893,780.3269838446678
120,12,164.73328779708163,502.31720367284345,223.71691160010334,653.6649409287621
120,14,1015.4774631669893,551.1643200406671,1082.982856872099,736.7193437164102
121,0,0.88546979141789,421.4131126243266,170.61019787659018,1010.1706831891319
121,2,735.6771828765862,524.58608680641,777.0878663087723,636.5885596752552
121,3,689.3856239060831,529.3557805721465,731.5748831384226,647.9893548580345
121,4,1406.497958243131,544.6811559993192,1459.7030073397214,688.1167049521886
121,5,867.8658087839207,540.2751419470378,948.1244808739181,733.7588651314459
121,8,1353.2783338102208,555.0488778972755,1395.9468913139326,671.9800539742208
121,9,270.3587858498744,496.39881639561355,353.295100708518,696.4894319868715
121,10,1109.2376791623558,569.9244804601243,1219.944234712824,782.1537531244404
121,12,163.24046159879867,501.8952831286985,220.98527844213083,652.5692061690058
121,14,1016.260398435914,551.4679813672144,1084.7636844001563,738.0190088242286
121,18,1229.0936293152024,555.0510417946674,1340.400609869572,808.411384342406
122,0,0.8603096255875045,421.19004939346365,170.58745412140314,1009.8432584225623
122,2,735.9398864425276,524.7324967397822,777.1630364901147,636.5893845149292
122,3,689.225209147521,530.1253752304689,731.2598596785571,648.1231388917748
122,4,1406.1950538006909,544.7390059342601,1459.5033354898983,687.8163926163872
122,5,866.7489253117834,541.336002593441,948.1372440728511,735.226684746136
122,8,1352.8899756772507,554.634865847512,1395.9398866329434,671.9020322500264
122,9,266.5288679342533,495.96721340518803,350.35593144300776,696.0232869842234
122,10,1112.5575520088692,573.9253374815962,1222.060442441983,782.990994184765
122,12,162.41243922033846,502.1951979119017,219.07630364461147,652.9666755992846
122,14,1015.6628210670636,551.9873683813296,1085.109448818016,739.261501584506
122,18,1227.9410626957772,553.4544528892878,1339.067286314846,804.4681483966707
123,0,0.852543896602441,421.4307290033402,170.59507091168572,1010.100253234604
123,2,736.1192409623939,524.9139177253564,777.2331572171283,636.3319317353921
123,3,689.0229574578068,530.1389115355155,730.8990551175241,647.6243753115659
123,4,1405.6601882785785,544.5057962120914,1459.143453909181,687.7559881319164
123,5,865.8742848068076,543.5166404534907,946.3296374451078,737.29993444263
123,6,919.2293985661834,543.0563731664454,1059.2218892173992,848.362724032439
123,8,1352.5970376073217,553.9614911337214,1396.7024219847747,671.9902574503026
123,9,261.46319015476814,496.28444359840233,346.1846467783674,695.860451140717
123,10,1114.6153281345134,574.2098113770642,1222.6149205201134,781.8299404955376
123,12,160.7863189308962,501.7803792727065,217.5523256323131,652.2403132666313
123,14,1016.7808438401336,552.2678038892075,1086.077231446404,739.5535715725655
123,18,1227.2074778704937,554.6343665788165,1337.9854648746668,805.5192762871184
124,0,0.8378377751520247,421.35022182776083,170.58465454110734,1009.8030912305649
124,2,736.3076694681811,524.9234169240048,777.3481766750847,636.1815595753227
124,3,689.0858917999883,529.6296627623782,731.0677158716337,647.6369046987621
124,4,1405.6892425637716,544.5757639995848,1459.1649605753005,688.2886824011769
124,5,865.7115139398976,543.0573336380673,944.742475799199,739.0801229049696
124,6,916.8649366938487,540.833027443038,1062.4319819273715,850.5690221890538
124,7,1257.0793451817103,687.4363839948077,1386.9033455682757,889.9082148221245
124,8,1352.241081950551,553.5489639871778,1396.9277627415793,672.0568292035477
124,9,257.65239496069216,495.66551208329435,342.95606249847924,695.3042715824674
124,10,1115.629180060259,573.5044020755436,1221.910171887795,780.2385656360302
124,12,159.41616612625512,501.5237847900552,216.32740566913657,651.0700985903226
124,14,1019.6943169671441,552.5527048905491,1088.2196465767493,739.6325905233665
124,18,1224.7412096159962,556.5962420490388,1332.7271318390706,806.8059223539043
125,0,0.8211332847128574,421.36810809899106,170.56541617503765,1009.702049871556
125,2,736.4391196855937,525.2739540088359,777.5322987575274,636.3524276709328
125,3,689.1335056446023,529.4617967983537,731.141069721838,647.671239787477
125,4,1405.5722348981735,544.5809079801083,1459.1534747381843,688.5495770625644
125,5,866.1447021018822,542.1420064160711,943.1335968272521,740.4999063963919
125,6,917.5731629610286,539.9301213235632,1066.3216513602604,854.1081701931436
125,8,1352.1501699919152,554.3478149067521,1396.7454480959511,672.3256921152642
125,9,256.8878282445012,496.11418779938913,340.81295262564686,695.9662643068409
125,10,1116.4652379174238,572.624765340306,1221.4703087860096,778.9288019612496
125,12,158.62976348473208,501.8378835920711,216.20727825564526,650.8165908410805
125,14,1021.2396080444751,551.9089037744384,1089.2958656384835,738.882734227237
125,18,1223.764151393639,556.4584227218239,1329.767421585482,806.4738888495341
126,0,0.8428510943791281,421.34026832441185,170.63981798241156,1010.0424608655549
126,2,735.9519447039806,525.2868389004583,777.4483013807273,636.3206929235452
126,3,689.1221820910537,529.8688143388401,731.0661111265965,647.9240073665576
126,4,1405.7797257825323,544.6552971716749,1459.4341265392213,688.5350861828044
126,5,867.5818113356007,540.5229501581639,942.2945288769707,739.8894714956941
126,6,916.6231732080108,537.5543766612124,1068.4164392390446,854.1630118633942
126,8,1352.2385444977244,557.0034947174188,1396.631727029796,673.608896548486
126,9,255.73762445192904,495.54365992150025,338.3702731609385,695.1490672171672
126,10,1117.4509826921226,572.6731009082978,1221.4453211685882,778.3148687105629
126,12,156.96289260719274,501.8732869619913,215.56881371527678,651.187394285094
126,14,1021.5771583840259,550.9713916885407,1088.8166769733182,738.6838792558924
126,18,1224.035029073369,556.4207936572597,1331.31111178247,806.6361334955574
127,0,0.8280121709572086,421.10217945646116,170.64982866577523,1009.9159002296814
127,2,735.5698287882833,525.5050770136896,777.3335478974013,636.4790662079107
127,3,689.2151476472976,529.4771494013684,731.2179879394115,647.9124972940248
127,4,1406.4571196996246,544.8070080874255,1459.8683455928056,688.693129696244
127,5,868.1744333545109,539.4531286120939,941.4459804943369,739.829443783301
127,6,914.4664956392554,535.0832088469303,1068.7957148517346,854.2573572965116
127,8,1351.7693899918384,556.0095426330515,1396.3057046230458,672.7794263268911
127,9,254.6164010718635,495.76657417931483,336.28864752226355,694.8170753597876
127,10,1117.1676523754572,569.985280811336,1220.4497244490794,776.6163101601387
127,12,155.6032841520068,502.0301140619519,214.59110041746695,651.4302731973155
127,14,1022.8054922031574,550.6419353408688,1089.2143804281977,739.0456461370335
127,18,1223.479087571332,556.0945594267075,1331.4031401509537,806.7462653501968
128,0,0.7544363829068885,420.9792035202738,170.51154539519473,1009.9315635868359
128,2,735.3064541554897,525.7701915917629,777.3560215179853,636.7167158204453
128,3,689.399836540115,529.4990700595564,731.4447588189913,648.201211771191
128,4,1408.3045867344342,545.0257378996366,1460.261434048867,689.5364052114785
128,5,867.4744363698449,537.6998536625827,940.5942492000461,739.5078220815976
128,6,913.8245637718417,533.9144593493916,1069.8761183654353,854.7776420242471
128,8,1351.2347665411776,554.6924109855473,1395.9029462488875,672.2412756736209
128,9,253.9083405576673,495.99989479241697,333.9016663453642,694.6502204182815
128,10,1117.1425423234389,567.1892764669653,1219.5810391211987,775.1721912745309
128,12,153.5234027146982,502.30247727417174,213.5755236094726,652.2972425814589
128,14,1021.1381253240042,550.2326502754494,1089.0715324854632,739.9825974438178
128,18,1223.0576813703208,556.8598245474034,1330.9252956371063,807.660940353127
129,0,0.7021932274660827,420.65873896639283,170.3697382468065,1009.7964602390043
129,2,735.1907900143773,525.7925226618013,777.4401912679424,636.6435250019811
129,3,689.46098995122,528.7099293449645,731.6721126550856,648.0411321528828
129,4,1407.5765834898427,544.171886434447,1459.7070284178155,689.2810838674546
129,5,866.5722287676141,537.6572739537875,938.5839760695595,741.1660135905544
129,6,911.7615994455098,532.3540778437069,1068.6036782894528,854.5851890405696
129,8,1350.9121005853474,554.2309998717343,1395.7290444693383,672.6461901059396
129,9,251.6435748138157,496.0192267170348,329.91729453961466,694.414354111123
129,10,1117.6294733508867,565.6213565580539,1220.023065503271,774.5735848909563
129,12,149.36318782499814,501.7639507202624,211.41967905524825,652.7022093225886
129,14,1019.6773195685031,549.6554181311142,1089.2295184772606,740.9864273455173
130,0,0.6712695215065594,420.39722058639853,170.24192567836738,1009.6359535397603
130,2,735.9119715339191,525.8496672140827,777.9863092892431,636.4346700950703
130,3,689.530631294394,528.4979973341642,731.8267257490711,648.2179648788688
130,4,1406.9620741213332,544.3912060088398,1459.398818269288,689.4081846102313
130,5,866.8752723120037,538.8429497547982,937.755279516902,741.926603067611
130,6,909.2335951025934,532.8683719958291,1067.5400042906597,856.3299299587487
130,8,1350.6396451439753,554.0623430445642,1395.756591063884,672.9108975195998
130,9,246.99927318889993,495.78093915738793,323.5672580609292,693.6079635684242
130,10,1118.154381299357,564.2944958642861,1220.1225660218877,774.4783073919903
130,12,145.9309166014022,500.3861578951989,209.94340726895751,652.0853616187885
130,14,1018.9323179431942,549.0273099972364,1090.0058143533054,741.6879730819717
130,20,799.69054384832,547.6922139286445,884.2800101337273,703.5948970123189
131,0,0.7009872515823758,420.22840375597315,170.24286436957178,1009.4749461731651
131,2,736.9810530565858,525.7452309895393,778.5507520312369,636.1157087011588
131,3,689.5797489356363,528.5714085717474,731.7932282278349,648.3848905545723
131,4,1405.3023638705515,544.2216734202661,1458.787578619835,690.0873409403714
131,5,865.4784462628609,539.0483549153032,935.7915528425035,744.3141398068465
131,6,905.9824397794426,532.5876640048239,1066.755891786464,856.816696696289
131,8,1350.1915889124234,554.5601459325793,1395.8565301527378,672.9633665143966
131,9,245.25089243445146,495.77016574839706,320.12502614482287,692.8832572415355
131,10,1119.1711546654587,563.8242927035934,1220.5287151580724,774.8313095587695
131,12,142.2360603189787,500.2054741529596,208.60113062149176,652.0655967776706
131,14,1018.4116166240358,548.8598724129442,1090.7287718873943,742.2895879235839
131,20,802.2211049450138,546.9896357833211,886.6759549049993,703.9291865901794
131,21,1090.8763010625437,550.009072011432,1130.4628584479099,659.4654072823503
